SeqID,subtype,distance_from_B,n_mutations,drug_class
614455,B,0.020833333333333332,5,NRTI
615319,B,0.041666666666666664,10,NRTI
235710,non-B,0.1,24,NRTI
173551,B,0.03333333333333333,8,NRTI
614767,B_divergent,0.0625,15,NRTI
206444,B_divergent,0.06666666666666667,16,NRTI
205674,B,0.041666666666666664,10,NRTI
123042,B,0.03333333333333333,8,NRTI
112890,B,0.041666666666666664,10,NRTI
109415,B,0.03333333333333333,8,NRTI
82016,B,0.041666666666666664,10,NRTI
40186,B,0.04583333333333333,11,NRTI
61106,B,0.029166666666666667,7,NRTI
90003,B_divergent,0.05416666666666667,13,NRTI
103236,B_divergent,0.06666666666666667,16,NRTI
615241,B,0.0375,9,NRTI
52040,B,0.025,6,NRTI
52825,B,0.029166666666666667,7,NRTI
123046,B_divergent,0.058333333333333334,14,NRTI
112505,B,0.0375,9,NRTI
216656,B,0.004166666666666667,1,NRTI
44097,B,0.029166666666666667,7,NRTI
81019,B_divergent,0.05,12,NRTI
77318,B_divergent,0.09166666666666666,22,NRTI
112911,B,0.04583333333333333,11,NRTI
206414,B,0.029166666666666667,7,NRTI
64924,B,0.016666666666666666,4,NRTI
148104,B,0.016666666666666666,4,NRTI
614687,B,0.04583333333333333,11,NRTI
259264,B,0.041666666666666664,10,NRTI
615035,B_divergent,0.075,18,NRTI
206448,B_divergent,0.058333333333333334,14,NRTI
116498,B,0.004166666666666667,1,NRTI
614929,B,0.016666666666666666,4,NRTI
145690,B,0.04583333333333333,11,NRTI
26478,B_divergent,0.058333333333333334,14,NRTI
7969,B,0.03333333333333333,8,NRTI
614495,B_divergent,0.09583333333333334,23,NRTI
43994,B_divergent,0.06666666666666667,16,NRTI
43995,B_divergent,0.07083333333333333,17,NRTI
74925,B_divergent,0.06666666666666667,16,NRTI
86663,B_divergent,0.05,12,NRTI
66819,B,0.0375,9,NRTI
73543,B,0.020833333333333332,5,NRTI
26469,B,0.0375,9,NRTI
187140,B,0.029166666666666667,7,NRTI
81798,B,0.020833333333333332,5,NRTI
172139,B,0.0125,3,NRTI
615023,B_divergent,0.0625,15,NRTI
56345,B_divergent,0.0625,15,NRTI
148078,B_divergent,0.0625,15,NRTI
614701,B,0.03333333333333333,8,NRTI
28236,B,0.020833333333333332,5,NRTI
615427,B_divergent,0.0625,15,NRTI
235690,B,0.0125,3,NRTI
112477,B_divergent,0.075,18,NRTI
614515,B,0.0375,9,NRTI
61108,B,0.04583333333333333,11,NRTI
109417,B,0.008333333333333333,2,NRTI
615465,B_divergent,0.058333333333333334,14,NRTI
183476,B_divergent,0.05,12,NRTI
44077,B,0.008333333333333333,2,NRTI
8401,B,0.016666666666666666,4,NRTI
56379,B,0.025,6,NRTI
197087,B_divergent,0.058333333333333334,14,NRTI
615111,B,0.0125,3,NRTI
259210,B,0.0375,9,NRTI
259208,B,0.020833333333333332,5,NRTI
112573,B,0.0375,9,NRTI
81780,B,0.016666666666666666,4,NRTI
74895,B,0.04583333333333333,11,NRTI
112408,B_divergent,0.058333333333333334,14,NRTI
258504,B_divergent,0.06666666666666667,16,NRTI
615207,B,0.04583333333333333,11,NRTI
198542,B,0.029166666666666667,7,NRTI
74981,B_divergent,0.0625,15,NRTI
74977,B,0.041666666666666664,10,NRTI
112909,B_divergent,0.07916666666666666,19,NRTI
89963,B,0.03333333333333333,8,NRTI
75067,B,0.020833333333333332,5,NRTI
109465,B,0.029166666666666667,7,NRTI
614635,B_divergent,0.0625,15,NRTI
145688,B,0.020833333333333332,5,NRTI
38773,B,0.020833333333333332,5,NRTI
73541,B_divergent,0.058333333333333334,14,NRTI
73539,B,0.0375,9,NRTI
12927,B,0.025,6,NRTI
615279,B_divergent,0.06666666666666667,16,NRTI
615173,B_divergent,0.05,12,NRTI
206438,B,0.041666666666666664,10,NRTI
44009,B_divergent,0.075,18,NRTI
216620,B,0.0125,3,NRTI
614801,B_divergent,0.05,12,NRTI
117090,B_divergent,0.05416666666666667,13,NRTI
52827,B,0.016666666666666666,4,NRTI
112507,B,0.041666666666666664,10,NRTI
614551,B_divergent,0.09166666666666666,22,NRTI
15642,B,0.041666666666666664,10,NRTI
615409,B,0.020833333333333332,5,NRTI
60640,B,0.029166666666666667,7,NRTI
44099,B,0.020833333333333332,5,NRTI
46708,B,0.0375,9,NRTI
112539,B,0.04583333333333333,11,NRTI
145193,B,0.016666666666666666,4,NRTI
81017,B_divergent,0.0625,15,NRTI
109389,B,0.020833333333333332,5,NRTI
206426,B,0.03333333333333333,8,NRTI
74985,B,0.029166666666666667,7,NRTI
44087,B,0.0125,3,NRTI
14669,B,0.04583333333333333,11,NRTI
52910,B_divergent,0.075,18,NRTI
40586,B,0.03333333333333333,8,NRTI
97969,B_divergent,0.09583333333333334,23,NRTI
216628,B_divergent,0.05416666666666667,13,NRTI
198532,B,0.041666666666666664,10,NRTI
615071,B_divergent,0.07083333333333333,17,NRTI
112398,B_divergent,0.05,12,NRTI
112862,B_divergent,0.05416666666666667,13,NRTI
12552,B_divergent,0.075,18,NRTI
52589,B_divergent,0.07916666666666666,19,NRTI
81794,B,0.025,6,NRTI
615393,non-B,0.10833333333333334,26,NRTI
187128,B,0.0375,9,NRTI
81810,B_divergent,0.05416666666666667,13,NRTI
614665,B_divergent,0.08333333333333333,20,NRTI
614663,B_divergent,0.0625,15,NRTI
615289,B,0.041666666666666664,10,NRTI
614745,B,0.016666666666666666,4,NRTI
50510,B,0.020833333333333332,5,NRTI
235720,B_divergent,0.05416666666666667,13,NRTI
52094,B,0.029166666666666667,7,NRTI
614675,B,0.0125,3,NRTI
117080,B_divergent,0.07083333333333333,17,NRTI
27723,B_divergent,0.05416666666666667,13,NRTI
155129,B_divergent,0.05,12,NRTI
66820,B,0.020833333333333332,5,NRTI
39949,B_divergent,0.075,18,NRTI
112378,B,0.0375,9,NRTI
205680,B_divergent,0.07083333333333333,17,NRTI
614615,B_divergent,0.05,12,NRTI
76231,B,0.016666666666666666,4,NRTI
614587,B,0.016666666666666666,4,NRTI
64888,B,0.020833333333333332,5,NRTI
112527,B_divergent,0.05416666666666667,13,NRTI
58893,B_divergent,0.09583333333333334,23,NRTI
90037,B_divergent,0.09583333333333334,23,NRTI
52898,B_divergent,0.075,18,NRTI
54604,B,0.04583333333333333,11,NRTI
61096,B,0.0375,9,NRTI
615011,B_divergent,0.05416666666666667,13,NRTI
75029,B,0.0125,3,NRTI
216632,B,0.025,6,NRTI
145698,B,0.029166666666666667,7,NRTI
148106,B_divergent,0.06666666666666667,16,NRTI
109455,B_divergent,0.05416666666666667,13,NRTI
112858,B,0.016666666666666666,4,NRTI
59259,B,0.0375,9,NRTI
103100,B,0.020833333333333332,5,NRTI
615451,B_divergent,0.09583333333333334,23,NRTI
56697,B,0.008333333333333333,2,NRTI
148070,B,0.008333333333333333,2,NRTI
257940,B_divergent,0.07916666666666666,19,NRTI
615225,B_divergent,0.08333333333333333,20,NRTI
73557,B_divergent,0.06666666666666667,16,NRTI
51863,B,0.016666666666666666,4,NRTI
81888,non-B,0.10416666666666667,25,NRTI
38781,B_divergent,0.05416666666666667,13,NRTI
113061,B_divergent,0.08333333333333333,20,NRTI
235700,B,0.04583333333333333,11,NRTI
38899,B_divergent,0.058333333333333334,14,NRTI
61116,B_divergent,0.08333333333333333,20,NRTI
614917,B_divergent,0.05416666666666667,13,NRTI
107988,B_divergent,0.07083333333333333,17,NRTI
614479,B_divergent,0.0625,15,NRTI
614541,B_divergent,0.07916666666666666,19,NRTI
197095,B,0.03333333333333333,8,NRTI
46696,B,0.0375,9,NRTI
259242,B,0.016666666666666666,4,NRTI
259244,B,0.03333333333333333,8,NRTI
615131,non-B,0.10416666666666667,25,NRTI
615099,B_divergent,0.08333333333333333,20,NRTI
198534,B_divergent,0.06666666666666667,16,NRTI
65216,B,0.016666666666666666,4,NRTI
187126,B,0.025,6,NRTI
66823,B,0.0375,9,NRTI
112400,B,0.008333333333333333,2,NRTI
615183,B,0.025,6,NRTI
109457,B,0.008333333333333333,2,NRTI
14627,B,0.03333333333333333,8,NRTI
112410,B_divergent,0.07916666666666666,19,NRTI
59261,B,0.041666666666666664,10,NRTI
615261,B_divergent,0.05,12,NRTI
148068,B,0.0375,9,NRTI
112489,B,0.04583333333333333,11,NRTI
40166,B,0.0375,9,NRTI
44043,B,0.016666666666666666,4,NRTI
40059,B_divergent,0.05,12,NRTI
148116,B,0.004166666666666667,1,NRTI
216622,B,0.008333333333333333,2,NRTI
206436,B,0.020833333333333332,5,NRTI
614869,B,0.0125,3,NRTI
58895,B,0.029166666666666667,7,NRTI
52835,B,0.03333333333333333,8,NRTI
112376,B_divergent,0.075,18,NRTI
38721,B,0.020833333333333332,5,NRTI
614563,B,0.020833333333333332,5,NRTI
41280,B,0.04583333333333333,11,NRTI
145201,B,0.008333333333333333,2,NRTI
41769,B,0.025,6,NRTI
44107,B,0.016666666666666666,4,NRTI
7347,B_divergent,0.058333333333333334,14,NRTI
61092,B_divergent,0.05,12,NRTI
61154,B,0.020833333333333332,5,NRTI
614561,B_divergent,0.09583333333333334,23,NRTI
145694,B,0.008333333333333333,2,NRTI
61160,B,0.020833333333333332,5,NRTI
7377,B_divergent,0.07083333333333333,17,NRTI
82398,B,0.020833333333333332,5,NRTI
614847,B_divergent,0.06666666666666667,16,NRTI
614873,B,0.016666666666666666,4,NRTI
615303,B_divergent,0.09583333333333334,23,NRTI
65116,B,0.020833333333333332,5,NRTI
73551,B_divergent,0.05416666666666667,13,NRTI
614627,non-B,0.1,24,NRTI
90009,B_divergent,0.058333333333333334,14,NRTI
117012,B_divergent,0.05,12,NRTI
615501,B,0.041666666666666664,10,NRTI
27645,B_divergent,0.05,12,NRTI
205616,B_divergent,0.05,12,NRTI
77372,B,0.041666666666666664,10,NRTI
60087,B,0.04583333333333333,11,NRTI
615181,B,0.03333333333333333,8,NRTI
148092,B,0.004166666666666667,1,NRTI
9650,B,0.020833333333333332,5,NRTI
16297,B_divergent,0.058333333333333334,14,NRTI
86651,B_divergent,0.0625,15,NRTI
89037,B_divergent,0.058333333333333334,14,NRTI
148000,B,0.03333333333333333,8,NRTI
55753,B,0.020833333333333332,5,NRTI
148126,B,0.025,6,NRTI
257952,B,0.020833333333333332,5,NRTI
46702,B_divergent,0.07083333333333333,17,NRTI
615269,B,0.025,6,NRTI
81814,B_divergent,0.08333333333333333,20,NRTI
615127,B,0.025,6,NRTI
598415,B,0.008333333333333333,2,NRTI
148096,B,0.03333333333333333,8,NRTI
117072,B,0.020833333333333332,5,NRTI
173108,B,0.041666666666666664,10,NRTI
40495,B,0.0375,9,NRTI
615339,B,0.0375,9,NRTI
7879,B_divergent,0.05416666666666667,13,NRTI
65036,B,0.008333333333333333,2,NRTI
615527,B,0.029166666666666667,7,NRTI
148024,B,0.0,0,NRTI
105311,B_divergent,0.075,18,NRTI
205618,B_divergent,0.07083333333333333,17,NRTI
259248,B,0.029166666666666667,7,NRTI
259246,B,0.020833333333333332,5,NRTI
235698,B,0.016666666666666666,4,NRTI
112929,B_divergent,0.06666666666666667,16,NRTI
614921,B,0.0375,9,NRTI
257962,B_divergent,0.05,12,NRTI
614483,B_divergent,0.0625,15,NRTI
143333,B,0.0375,9,NRTI
61150,B,0.029166666666666667,7,NRTI
615033,B_divergent,0.0625,15,NRTI
259266,B,0.0375,9,NRTI
259268,B_divergent,0.05,12,NRTI
112469,B_divergent,0.05416666666666667,13,NRTI
116504,B,0.029166666666666667,7,NRTI
112390,B,0.016666666666666666,4,NRTI
61144,B,0.041666666666666664,10,NRTI
52831,B,0.025,6,NRTI
116510,B,0.041666666666666664,10,NRTI
64488,B,0.03333333333333333,8,NRTI
60089,B,0.016666666666666666,4,NRTI
9425,B,0.029166666666666667,7,NRTI
66815,B,0.0125,3,NRTI
143458,B,0.008333333333333333,2,NRTI
5641,B,0.0375,9,NRTI
44103,B,0.016666666666666666,4,NRTI
46704,B_divergent,0.05,12,NRTI
148004,B,0.025,6,NRTI
28234,B,0.041666666666666664,10,NRTI
614583,B_divergent,0.07083333333333333,17,NRTI
59345,B_divergent,0.07083333333333333,17,NRTI
97983,B_divergent,0.05416666666666667,13,NRTI
112493,B,0.041666666666666664,10,NRTI
81844,B,0.03333333333333333,8,NRTI
44047,B,0.020833333333333332,5,NRTI
4663,B,0.041666666666666664,10,NRTI
81916,B,0.0125,3,NRTI
79041,B,0.020833333333333332,5,NRTI
235718,B,0.025,6,NRTI
112579,B_divergent,0.05,12,NRTI
81948,B_divergent,0.058333333333333334,14,NRTI
112521,B_divergent,0.07916666666666666,19,NRTI
197091,B,0.029166666666666667,7,NRTI
148132,B,0.016666666666666666,4,NRTI
80985,B,0.03333333333333333,8,NRTI
117040,B_divergent,0.0625,15,NRTI
90015,B_divergent,0.075,18,NRTI
10496,B,0.03333333333333333,8,NRTI
614969,B_divergent,0.07916666666666666,19,NRTI
205613,B,0.04583333333333333,11,NRTI
145704,B_divergent,0.07083333333333333,17,NRTI
614793,B,0.0125,3,NRTI
598425,B,0.016666666666666666,4,NRTI
615367,B_divergent,0.058333333333333334,14,NRTI
143454,B,0.020833333333333332,5,NRTI
615397,B,0.0375,9,NRTI
109449,B,0.004166666666666667,1,NRTI
109421,B,0.008333333333333333,2,NRTI
61112,B_divergent,0.05,12,NRTI
116514,B,0.025,6,NRTI
116911,B,0.03333333333333333,8,NRTI
54601,B,0.0125,3,NRTI
43997,B,0.025,6,NRTI
43998,B,0.03333333333333333,8,NRTI
86993,B,0.029166666666666667,7,NRTI
38927,B_divergent,0.0625,15,NRTI
103050,B_divergent,0.05,12,NRTI
145195,B_divergent,0.08333333333333333,20,NRTI
65250,B,0.008333333333333333,2,NRTI
44101,B,0.025,6,NRTI
60642,B,0.020833333333333332,5,NRTI
44075,B,0.03333333333333333,8,NRTI
61162,B,0.008333333333333333,2,NRTI
112461,B,0.03333333333333333,8,NRTI
52829,B,0.03333333333333333,8,NRTI
116512,B,0.029166666666666667,7,NRTI
598420,B,0.004166666666666667,1,NRTI
615375,B,0.016666666666666666,4,NRTI
61114,B_divergent,0.05416666666666667,13,NRTI
109423,B,0.016666666666666666,4,NRTI
614947,B,0.025,6,NRTI
205672,B_divergent,0.058333333333333334,14,NRTI
77712,B,0.04583333333333333,11,NRTI
81874,B,0.029166666666666667,7,NRTI
56283,B,0.0375,9,NRTI
41125,B_divergent,0.05416666666666667,13,NRTI
112583,B,0.0375,9,NRTI
81912,B,0.04583333333333333,11,NRTI
614723,B,0.041666666666666664,10,NRTI
11341,B,0.0375,9,NRTI
197093,B,0.029166666666666667,7,NRTI
60758,B,0.025,6,NRTI
38763,B,0.0125,3,NRTI
615247,B,0.0125,3,NRTI
614827,B,0.03333333333333333,8,NRTI
77644,B,0.020833333333333332,5,NRTI
57268,B,0.020833333333333332,5,NRTI
27618,B_divergent,0.05,12,NRTI
615205,B_divergent,0.075,18,NRTI
614527,B_divergent,0.0625,15,NRTI
148022,B,0.029166666666666667,7,NRTI
38873,B,0.016666666666666666,4,NRTI
81015,B,0.041666666666666664,10,NRTI
205673,B,0.03333333333333333,8,NRTI
259204,B,0.0125,3,NRTI
259206,B,0.041666666666666664,10,NRTI
75105,B_divergent,0.0625,15,NRTI
75107,B_divergent,0.08333333333333333,20,NRTI
117112,B_divergent,0.06666666666666667,16,NRTI
112577,B_divergent,0.08333333333333333,20,NRTI
197089,B,0.03333333333333333,8,NRTI
86677,B_divergent,0.0875,21,NRTI
123036,B_divergent,0.08333333333333333,20,NRTI
145686,B,0.029166666666666667,7,NRTI
257942,B,0.03333333333333333,8,NRTI
148118,B,0.020833333333333332,5,NRTI
614511,B_divergent,0.07916666666666666,19,NRTI
109419,B,0.020833333333333332,5,NRTI
61110,B_divergent,0.05,12,NRTI
112515,B_divergent,0.06666666666666667,16,NRTI
143456,B,0.029166666666666667,7,NRTI
73537,B,0.025,6,NRTI
145199,B_divergent,0.06666666666666667,16,NRTI
615515,B_divergent,0.05416666666666667,13,NRTI
44105,B,0.016666666666666666,4,NRTI
615425,B,0.04583333333333333,11,NRTI
143331,B_divergent,0.05,12,NRTI
60646,B,0.029166666666666667,7,NRTI
206440,B,0.016666666666666666,4,NRTI
52273,B,0.029166666666666667,7,NRTI
615009,B_divergent,0.0625,15,NRTI
66814,B,0.0125,3,NRTI
146949,non-B,0.10416666666666667,25,NRTI
51682,B_divergent,0.09166666666666666,22,NRTI
44085,B,0.0125,3,NRTI
73547,B_divergent,0.058333333333333334,14,NRTI
112392,B_divergent,0.0625,15,NRTI
112394,B_divergent,0.06666666666666667,16,NRTI
615025,B,0.041666666666666664,10,NRTI
198528,B_divergent,0.058333333333333334,14,NRTI
614985,B,0.020833333333333332,5,NRTI
81792,B_divergent,0.0625,15,NRTI
112471,B_divergent,0.07083333333333333,17,NRTI
61090,B,0.041666666666666664,10,NRTI
109413,B,0.0,0,NRTI
61104,B,0.008333333333333333,2,NRTI
145692,B,0.0375,9,NRTI
112436,B_divergent,0.05416666666666667,13,NRTI
74951,B,0.016666666666666666,4,NRTI
148002,B,0.0125,3,NRTI
614689,B,0.008333333333333333,2,NRTI
112569,B,0.03333333333333333,8,NRTI
205617,B_divergent,0.05,12,NRTI
26037,B,0.029166666666666667,7,NRTI
113063,B_divergent,0.058333333333333334,14,NRTI
614601,B,0.020833333333333332,5,NRTI
615347,B_divergent,0.058333333333333334,14,NRTI
44008,B_divergent,0.05416666666666667,13,NRTI
112523,B_divergent,0.05,12,NRTI
123040,B_divergent,0.07083333333333333,17,NRTI
52034,B,0.03333333333333333,8,NRTI
12931,B,0.025,6,NRTI
107990,B_divergent,0.07916666666666666,19,NRTI
41178,B,0.04583333333333333,11,NRTI
6540,B,0.03333333333333333,8,NRTI
614647,B_divergent,0.05,12,NRTI
82152,B,0.04583333333333333,11,NRTI
15633,B,0.04583333333333333,11,NRTI
11501,B,0.03333333333333333,8,NRTI
117076,B,0.03333333333333333,8,NRTI
74897,B,0.03333333333333333,8,NRTI
38741,B_divergent,0.05416666666666667,13,NRTI
52334,B,0.0375,9,NRTI
235730,B,0.029166666666666667,7,NRTI
9641,B_divergent,0.05416666666666667,13,NRTI
52557,B_divergent,0.05416666666666667,13,NRTI
614853,B,0.020833333333333332,5,NRTI
615479,B_divergent,0.075,18,NRTI
614451,B_divergent,0.07083333333333333,17,NRTI
112467,B_divergent,0.08333333333333333,20,NRTI
52823,B,0.029166666666666667,7,NRTI
61094,B,0.0125,3,NRTI
61152,B_divergent,0.05416666666666667,13,NRTI
51864,B,0.029166666666666667,7,NRTI
145696,B,0.029166666666666667,7,NRTI
216634,B,0.016666666666666666,4,NRTI
44081,B,0.029166666666666667,7,NRTI
115056,B_divergent,0.0625,15,NRTI
44095,B,0.0125,3,NRTI
109451,B,0.016666666666666666,4,NRTI
73555,B,0.041666666666666664,10,NRTI
615057,B,0.016666666666666666,4,NRTI
40135,B,0.03333333333333333,8,NRTI
75069,B,0.016666666666666666,4,NRTI
75071,B,0.020833333333333332,5,NRTI
69476,B,0.041666666666666664,10,NRTI
615349,B_divergent,0.07083333333333333,17,NRTI
116917,B_divergent,0.05,12,NRTI
109158,B,0.008333333333333333,2,NRTI
12528,B_divergent,0.0625,15,NRTI
143460,B_divergent,0.058333333333333334,14,NRTI
26042,B,0.025,6,NRTI
26040,B,0.025,6,NRTI
615481,B_divergent,0.0625,15,NRTI
117018,B,0.016666666666666666,4,NRTI
257932,B,0.0375,9,NRTI
81840,B,0.025,6,NRTI
66824,B,0.025,6,NRTI
187130,B,0.04583333333333333,11,NRTI
65092,B,0.020833333333333332,5,NRTI
615159,B_divergent,0.0625,15,NRTI
90021,B,0.029166666666666667,7,NRTI
614771,B,0.03333333333333333,8,NRTI
12587,B,0.020833333333333332,5,NRTI
235688,B,0.025,6,NRTI
51827,B_divergent,0.058333333333333334,14,NRTI
44045,B,0.0125,3,NRTI
9342,B,0.0375,9,NRTI
615499,B,0.004166666666666667,1,NRTI
109399,B,0.020833333333333332,5,NRTI
75737,B_divergent,0.09583333333333334,23,NRTI
148008,B,0.029166666666666667,7,NRTI
615523,B,0.016666666666666666,4,NRTI
11845,B_divergent,0.0875,21,NRTI
112487,B_divergent,0.058333333333333334,14,NRTI
65008,B,0.0125,3,NRTI
44041,B,0.008333333333333333,2,NRTI
143479,B,0.0125,3,NRTI
615107,B,0.04583333333333333,11,NRTI
615109,B,0.020833333333333332,5,NRTI
80987,B_divergent,0.05416666666666667,13,NRTI
143339,B,0.03333333333333333,8,NRTI
81802,B,0.04583333333333333,11,NRTI
81808,B,0.04583333333333333,11,NRTI
55939,B_divergent,0.09583333333333334,23,NRTI
103068,B,0.04583333333333333,11,NRTI
598414,B,0.004166666666666667,1,NRTI
614549,B,0.0125,3,NRTI
86743,non-B,0.10833333333333334,26,NRTI
44030,B_divergent,0.07083333333333333,17,NRTI
614803,B_divergent,0.058333333333333334,14,NRTI
68138,B,0.0125,3,NRTI
41011,B,0.029166666666666667,7,NRTI
52906,B,0.03333333333333333,8,NRTI
57097,B,0.03333333333333333,8,NRTI
75097,B,0.029166666666666667,7,NRTI
75099,B,0.029166666666666667,7,NRTI
7328,B,0.029166666666666667,7,NRTI
38765,B_divergent,0.05,12,NRTI
614991,B_divergent,0.0875,21,NRTI
12929,B,0.025,6,NRTI
206418,B,0.029166666666666667,7,NRTI
38821,B,0.03333333333333333,8,NRTI
145708,B,0.04583333333333333,11,NRTI
614893,B_divergent,0.07083333333333333,17,NRTI
26063,B,0.020833333333333332,5,NRTI
257960,B,0.020833333333333332,5,NRTI
27744,B_divergent,0.05,12,NRTI
9270,B_divergent,0.07083333333333333,17,NRTI
615423,B,0.041666666666666664,10,NRTI
61156,B,0.025,6,NRTI
216630,B,0.025,6,NRTI
183680,B_divergent,0.05416666666666667,13,NRTI
38825,B,0.0375,9,NRTI
51811,B,0.03333333333333333,8,NRTI
614509,B,0.03333333333333333,8,NRTI
112923,B_divergent,0.07916666666666666,19,NRTI
206424,B,0.025,6,NRTI
148010,B,0.016666666666666666,4,NRTI
12933,B,0.008333333333333333,2,NRTI
46698,B_divergent,0.05416666666666667,13,NRTI
598411,B,0.0,0,NRTI
112446,B_divergent,0.075,18,NRTI
187166,B,0.0,0,NRTI
27690,B,0.025,6,NRTI
5222,B,0.016666666666666666,4,NRTI
259200,B,0.04583333333333333,11,NRTI
259202,B_divergent,0.05,12,NRTI
7978,B,0.041666666666666664,10,NRTI
56171,B_divergent,0.075,18,NRTI
112481,B_divergent,0.058333333333333334,14,NRTI
615203,B_divergent,0.09166666666666666,22,NRTI
98021,B_divergent,0.06666666666666667,16,NRTI
89035,B,0.020833333333333332,5,NRTI
109393,B,0.0375,9,NRTI
614639,B,0.0375,9,NRTI
148028,B,0.0375,9,NRTI
148098,B,0.041666666666666664,10,NRTI
614967,B,0.041666666666666664,10,NRTI
55848,B_divergent,0.07083333333333333,17,NRTI
38907,B,0.004166666666666667,1,NRTI
205619,B_divergent,0.05416666666666667,13,NRTI
65022,B,0.020833333333333332,5,NRTI
615283,B_divergent,0.05,12,NRTI
109447,B,0.03333333333333333,8,NRTI
614755,B_divergent,0.06666666666666667,16,NRTI
145710,B,0.020833333333333332,5,NRTI
44026,B_divergent,0.058333333333333334,14,NRTI
614951,B,0.0125,3,NRTI
143337,B_divergent,0.0625,15,NRTI
8671,B,0.029166666666666667,7,NRTI
259178,B,0.008333333333333333,2,NRTI
112860,B_divergent,0.06666666666666667,16,NRTI
16271,B,0.025,6,NRTI
598424,B,0.0125,3,NRTI
197101,B,0.0375,9,NRTI
75063,B_divergent,0.05,12,NRTI
614829,B,0.03333333333333333,8,NRTI
38851,B,0.020833333333333332,5,NRTI
205633,B,0.0375,9,NRTI
87163,B,0.03333333333333333,8,NRTI
116998,B,0.04583333333333333,11,NRTI
112593,B_divergent,0.07916666666666666,19,NRTI
615433,B,0.04583333333333333,11,NRTI
615435,B,0.016666666666666666,4,NRTI
81001,B_divergent,0.05,12,NRTI
614523,B,0.016666666666666666,4,NRTI
44021,B_divergent,0.058333333333333334,14,NRTI
207302,B,0.016666666666666666,4,NRTI
615251,B_divergent,0.058333333333333334,14,NRTI
66829,B,0.008333333333333333,2,NRTI
259216,B,0.0125,3,NRTI
44065,B,0.025,6,NRTI
112412,B_divergent,0.0875,21,NRTI
112414,B_divergent,0.08333333333333333,20,NRTI
615213,B_divergent,0.075,18,NRTI
115742,B_divergent,0.05,12,NRTI
113049,B_divergent,0.05,12,NRTI
90001,B_divergent,0.09166666666666666,22,NRTI
112888,B,0.04583333333333333,11,NRTI
615389,B,0.020833333333333332,5,NRTI
81856,B,0.041666666666666664,10,NRTI
64636,B,0.020833333333333332,5,NRTI
145209,B,0.025,6,NRTI
52371,B,0.020833333333333332,5,NRTI
615285,B_divergent,0.058333333333333334,14,NRTI
64746,B,0.016666666666666666,4,NRTI
257938,B_divergent,0.05,12,NRTI
615447,B,0.008333333333333333,2,NRTI
112388,B_divergent,0.058333333333333334,14,NRTI
81822,non-B,0.10416666666666667,25,NRTI
614641,B_divergent,0.07916666666666666,19,NRTI
614713,B_divergent,0.0875,21,NRTI
615015,B,0.008333333333333333,2,NRTI
61132,B_divergent,0.05416666666666667,13,NRTI
56173,B,0.03333333333333333,8,NRTI
64930,B,0.004166666666666667,1,NRTI
216654,B,0.020833333333333332,5,NRTI
77380,B_divergent,0.08333333333333333,20,NRTI
81005,B,0.041666666666666664,10,NRTI
117096,B,0.020833333333333332,5,NRTI
614533,B,0.020833333333333332,5,NRTI
90033,B_divergent,0.0625,15,NRTI
58808,B,0.03333333333333333,8,NRTI
113193,B,0.020833333333333332,5,NRTI
205596,B,0.0125,3,NRTI
26512,B_divergent,0.05416666666666667,13,NRTI
98103,B_divergent,0.06666666666666667,16,NRTI
81910,B,0.0375,9,NRTI
60684,non-B,0.1,24,NRTI
148080,B,0.0125,3,NRTI
614677,B_divergent,0.07083333333333333,17,NRTI
615087,B_divergent,0.058333333333333334,14,NRTI
172137,B,0.029166666666666667,7,NRTI
117052,B_divergent,0.06666666666666667,16,NRTI
257930,B,0.016666666666666666,4,NRTI
117126,B_divergent,0.06666666666666667,16,NRTI
74905,B,0.041666666666666664,10,NRTI
52240,B,0.041666666666666664,10,NRTI
259238,B,0.016666666666666666,4,NRTI
40507,B,0.04583333333333333,11,NRTI
113051,B_divergent,0.05416666666666667,13,NRTI
7878,B_divergent,0.07916666666666666,19,NRTI
56097,non-B,0.10833333333333334,26,NRTI
40241,B_divergent,0.05,12,NRTI
89057,B_divergent,0.075,18,NRTI
81906,B,0.016666666666666666,4,NRTI
614461,B,0.029166666666666667,7,NRTI
614459,B,0.020833333333333332,5,NRTI
614607,B_divergent,0.058333333333333334,14,NRTI
116996,non-B,0.1,24,NRTI
81828,B,0.025,6,NRTI
81926,B_divergent,0.06666666666666667,16,NRTI
42138,B_divergent,0.075,18,NRTI
60103,B_divergent,0.058333333333333334,14,NRTI
44055,B,0.029166666666666667,7,NRTI
192064,B,0.041666666666666664,10,NRTI
81914,B_divergent,0.0875,21,NRTI
615235,B_divergent,0.05416666666666667,13,NRTI
614913,B_divergent,0.06666666666666667,16,NRTI
64614,B,0.016666666666666666,4,NRTI
198544,B,0.0375,9,NRTI
65178,B,0.0125,3,NRTI
187116,B_divergent,0.0625,15,NRTI
207300,B,0.0375,9,NRTI
6519,B,0.025,6,NRTI
614475,B_divergent,0.075,18,NRTI
56479,B,0.029166666666666667,7,NRTI
614865,B_divergent,0.06666666666666667,16,NRTI
109467,B,0.020833333333333332,5,NRTI
112959,B_divergent,0.06666666666666667,16,NRTI
45041,B,0.020833333333333332,5,NRTI
90031,B_divergent,0.05,12,NRTI
64780,B,0.016666666666666666,4,NRTI
112907,B,0.025,6,NRTI
89961,B_divergent,0.07083333333333333,17,NRTI
